Date,AAPL,MSFT,ASML.AS,^GSPC,^IRX,EURUSD=X
2016-01-01,,,,,,1.0859060287475586
<<<<<<< Updated upstream
2016-02-25,21.91425323486328,45.84222412109375,72.97938537597656,1951.699951171875,0.3100000023841858,1.1013944149017334
2016-02-26,21.948217391967773,45.1383056640625,74.9923095703125,1948.050048828125,0.3030000030994415,1.1024993658065796
2016-02-29,21.898391723632812,44.76875686645508,76.38239288330078,1932.22998046875,0.3079999983310699,1.0923947095870972
2016-03-01,22.768081665039062,46.26456832885742,77.63706970214844,1978.3499755859375,0.3199999928474426,1.0888975858688354
2016-03-02,22.817901611328125,46.590126037597656,77.37532806396484,1986.449951171875,0.3030000030994415,1.0875948667526243
2016-03-03,22.987764358520508,46.06218338012695,77.38435363769531,1993.4000244140625,0.2630000114440918,1.086897373199463
2016-03-04,23.329755783081055,45.78063201904297,78.14256286621094,1999.989990234375,0.2649999856948852,1.094894528388977
2016-03-07,23.071569442749023,44.90073013305664,78.24185180664062,2001.760009765625,0.2649999856948852,1.0993964672088623
2016-03-08,22.881317138671875,45.44627380371094,77.33921813964844,1979.260009765625,0.3050000071525574,1.1016006469726562
2016-03-09,22.901708602905273,46.49333953857422,77.2308578491211,1989.260009765625,0.2879999876022339,1.1004005670547483
2016-03-10,22.913028717041016,45.79822540283203,77.28504180908203,1989.5699462890625,0.3030000030994415,1.0989010334014893
2016-03-11,23.15989112854004,46.695701599121094,78.48556518554688,2022.18994140625,0.3079999983310699,1.1178430318832395
2016-03-14,23.21877670288086,46.78369903564453,78.94595336914062,2019.6400146484375,0.3079999983310699,1.1167943477630615
2016-03-15,23.685331344604492,47.15325546264648,78.46751403808594,2015.9300537109375,0.324999988079071,1.1101982593536377
2016-03-16,24.000131607055664,47.82196807861328,78.39530944824219,2027.219970703125,0.3000000119209289,1.1109012365341189
2016-03-17,23.961633682250977,48.09473419189453,77.88079071044922,2040.5899658203125,0.2750000059604645,1.1218937635421753
2016-03-18,23.98880958557129,47.06526947021485,78.52169799804688,2049.580078125,0.2800000011920929,1.1317979097366333
2016-03-21,23.986553192138672,47.390830993652344,78.19670867919922,2051.60009765625,0.2879999876022339,1.1279042959213257
2016-03-22,24.16999626159668,47.57559967041016,79.07230377197266,2049.800048828125,0.2949999868869781,1.1235954761505127
2016-03-23,24.03636932373047,47.48760986328125,79.53263092041016,2036.7099609375,0.2930000126361847,1.122296690940857
2016-03-24,23.93219566345215,47.69879150390625,78.07034301757812,2035.93994140625,0.2750000059604645,1.118105411529541
2016-03-25,23.93219566345215,47.69879150390625,78.07034301757812,2035.93994140625,0.2750000059604645,1.1167943477630615
2016-03-28,23.82347869873047,47.109256744384766,78.07034301757812,2037.050048828125,0.2549999952316284,1.1159967184066772
2016-03-29,24.38741874694824,48.13873291015625,79.5777816772461,2055.010009765625,0.2249999940395355,1.1202723979949951
2016-03-30,24.813201904296875,48.437896728515625,80.59778594970703,2063.949951171875,0.1850000023841858,1.12920343875885
2016-03-31,24.684110641479492,48.596282958984375,80.58873748779297,2059.739990234375,0.1930000036954879,1.1334655284881592
2016-04-01,24.91058349609375,48.89544296264648,79.35211944580078,2072.780029296875,0.2179999947547912,1.1379671096801758
2016-04-04,25.16650390625,48.77226257324219,80.77830505371094,2066.1298828125,0.1829999983310699,1.1390039920806885
2016-04-05,24.86981773376465,48.00675201416016,79.09033966064453,2045.1700439453125,0.2179999947547912,1.1389002799987793
2016-04-06,25.130266189575195,48.49948501586914,79.25283813476562,2066.659912109375,0.2199999988079071,1.138200283050537
2016-04-07,24.582189559936523,47.91876220703125,79.64999389648438,2041.9100341796875,0.2199999988079071,1.1404979228973389
2016-04-08,24.609373092651367,47.8835563659668,80.02008819580078,2047.5999755859375,0.2179999947547912,1.1373976469039917
2016-04-11,24.690902709960938,47.78676986694336,79.70416259765625,2041.989990234375,0.209999993443489,1.1403028964996338
2016-04-12,25.012500762939453,48.0859260559082,79.79442596435547,2061.719970703125,0.2300000041723251,1.141291856765747
2016-04-13,25.3748722076416,48.70186233520508,81.49138641357422,2082.419921875,0.2230000048875808,1.138498306274414
2016-04-14,25.388463973999023,48.71065139770508,80.15547943115234,2082.780029296875,0.2150000035762787,1.1279042959213257
2016-04-15,24.878875732421875,48.965824127197266,80.11034393310547,2080.72998046875,0.209999993443489,1.1270017623901367
2016-04-18,24.342119216918945,49.67852783203125,79.14449310302734,2094.340087890625,0.1979999989271164,1.1299946308135986
2016-04-19,24.213031768798828,49.616939544677734,79.65902709960938,2100.800048828125,0.2150000035762787,1.1309019327163696
2016-04-20,24.262849807739254,48.91302490234375,76.41850280761719,2102.39990234375,0.2179999947547912,1.1359634399414062
2016-04-21,24.000131607055664,49.08021926879883,76.797607421875,2091.47998046875,0.2249999940395355,1.1305055618286133
2016-04-22,23.93446159362793,45.56065368652344,77.05940246582031,2091.580078125,0.2249999940395355,1.12920343875885
2016-04-25,23.798564910888672,45.85100555419922,77.09550476074219,2087.7900390625,0.2380000054836273,1.123406171798706
2016-04-26,23.63323211669922,45.26150131225586,77.25796508789062,2091.699951171875,0.2450000047683715,1.1269001960754397
2016-04-27,22.15432357788086,44.82154083251953,78.43141174316406,2095.14990234375,0.2450000047683715,1.1299052238464355
2016-04-28,21.477148056030273,43.90645980834961,79.16254425048828,2075.81005859375,0.209999993443489,1.132900595664978
2016-04-29,21.23027992248535,43.88006210327149,76.18380737304688,2065.300048828125,0.1930000036954879,1.135589361190796
2016-05-02,21.207632064819336,44.53118515014648,76.57194519042969,2081.429931640625,0.1850000023841858,1.146302580833435
2016-05-03,21.556421279907227,43.800880432128906,74.90852355957031,2063.3701171875,0.2029999941587448,1.1524986028671265
2016-05-04,21.332195281982425,43.88006210327149,74.57037353515625,2051.1201171875,0.1979999989271164,1.1504037380218506
2016-05-05,21.2456111907959,43.9416618347168,74.88111114501953,2050.6298828125,0.1829999983310699,1.1493064165115356
2016-05-06,21.12712860107422,44.33761215209961,73.53759765625,2057.139892578125,0.1800000071525573,1.1406019926071167
2016-05-09,21.14307403564453,44.05604934692383,74.25960540771484,2058.68994140625,0.2029999941587448,1.13879656791687
2016-05-10,21.28662109375,44.89194107055664,74.77143096923828,2084.389892578125,0.2430000007152557,1.13879656791687
2016-05-11,21.07927131652832,44.9183349609375,74.14079284667969,2064.4599609375,0.2479999959468841,1.1374363899230957
2016-05-12,20.584815979003903,45.323089599609375,73.03492736816406,2064.110107421875,0.257999986410141,1.142700433731079
2016-05-13,20.625829696655273,44.94474411010742,74.3053207397461,2046.6099853515625,0.257999986410141,1.1376951932907104
2016-05-16,21.391441345214844,45.60464096069336,76.93753051757812,2066.659912109375,0.257999986410141,1.1316953897476196
2016-05-17,21.302574157714844,44.754051208496094,76.48055267333984,2047.2099609375,0.2680000066757202,1.1316057443618774
2016-05-18,21.546384811401367,45.01985168457031,77.14773559570312,2047.6300048828125,0.270000010728836,1.1316057443618774
2016-05-19,21.4643497467041,44.58570861816406,76.01445007324219,2040.0400390625,0.2899999916553497,1.122296690940857
2016-05-20,21.6967716217041,44.85151672363281,77.85151672363281,2052.320068359375,0.2980000078678131,1.1205987930297852
