,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA
,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio
,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-23,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,11609.677427075289,11668.076960381912,9415.772240482966,9463.271772449802,9488.828126344853,9536.468842673465,5609.03603258263,5637.105040514091,14.910914362910923,14.982208886261883,29496.121752425115,29645.096174961855,19033.900133743642,19855.11941675089,14950.832381167367,15108.965208149384,13432.161700003331,14578.91295903319,10625.93211990195,11542.278965058807,13.047206589294499,13.730220529468362,45985.50507752909,47759.65609567204
2025-05-26,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,11952.750591687658,12012.839414488592,9288.96986612742,9335.845024226091,9663.910445279766,9712.413265534078,5491.247769124023,5518.736788596644,14.729470637876112,14.799871733789061,29697.962520104957,29847.930804953106,19198.83717313464,20027.172679106086,14622.197590841024,14776.85449440192,13588.613360323317,14748.721452188893,10358.431460938116,11251.7098936345,12.655070839502905,13.317556693322409,46264.19551853229,48049.098597108605
2025-05-27,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,11554.46145055764,11612.589100841426,9059.348932571487,9105.093439046132,9749.385806948027,9798.309507193497,5331.963254130193,5358.6679579362435,14.557650480309146,14.627205535152648,29068.152531030926,29215.019636574787,18613.963250004133,19417.06431950024,14176.746546456321,14326.691977696828,13709.016759273587,14879.404116116866,10042.871909523461,10908.9374825728,12.269546400566995,12.911850266443809,45011.706496280785,46748.287724954745
2025-05-28,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,11601.107989777889,11659.465327244407,9293.18612612911,9340.08204505801,9685.957143260268,9734.568521277542,5572.011518238931,5599.898217760514,14.890398848144674,14.961592353266465,29481.148279263893,29630.048972539607,18553.964205170058,19354.476610638638,14398.249890357753,14550.538130952555,13607.556392814922,14769.281718514094,10262.62418533539,11147.64050100044,12.888577270789128,13.563287055194634,46040.11528257143,47816.37319832731
2025-05-29,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,11226.752579172316,11283.26659361767,9123.114694592845,9169.173183165158,9533.28206073983,9581.141667882704,5442.4443184064,5469.693030081481,14.944016285941427,15.015473802894288,28790.276931967954,28935.775780304197,17989.643984922845,18765.80874522141,14024.553669137878,14172.889377968066,13322.251732527251,14459.619588021767,9990.10653518711,10851.621788908125,13.133351284178632,13.820874850767558,44798.51145958194,46526.86748357924
2025-05-30,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10887.593883434742,10942.437883198942,8909.226615503443,8954.231920900174,9296.327733732467,9343.020579681131,5299.188130680064,5325.731450042708,14.757763289406398,14.828303698107192,28023.226823206613,28164.94872299661,17446.30520665743,18199.02756793205,13607.850665142449,13751.778965585347,12920.05562313152,14023.086571050962,9706.949592570103,10544.046285347615,12.766350121203349,13.434661382947052,43435.4253536975,45111.19261959605
2025-06-02,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10574.011161643642,10627.31108261603,8715.787419889655,8759.840232248038,9091.690726948198,9137.375941926663,5154.262949375259,5180.092658314554,14.581686295224745,14.651359702226944,27316.512421160816,27454.75446493759,16932.538838455723,17663.094704920386,13210.778388323562,13350.50691178758,12546.459439332782,13617.595156707177,9411.245779890935,10222.841909255105,12.382887702319298,13.031124921712395,42119.41204404526,43744.40665127076
2025-06-03,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10282.364449778586,10334.228304695036,8537.201944971715,8580.375403892602,9017.04806962046,9062.365744756533,5033.994329919422,5059.231837146958,14.423081510688405,14.491973949011328,26751.52432005952,26886.984366985336,16432.847419091082,17141.844055642166,12824.741776967248,12960.387246115894,12340.615867349974,13394.177989304173,9148.049440536584,9936.948348376776,12.005655058236327,12.634144360492224,40836.31100378877,42411.80272933201
2025-06-04,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10041.768373914821,10092.447535695079,8368.332471958882,8410.674418957253,9018.198658094696,9063.52199871913,4939.606455518569,4964.379197614167,14.277950369510265,14.34612818326508,26314.06048653088,26447.36646507028,15988.236776451313,16678.050648009386,12440.537900758878,12572.119700171059,12304.249324814897,13354.706706119747,8917.566862530626,9686.589680364199,11.652958491131182,12.262984326104977,39973.61959491585,41515.82811874554
2025-06-05,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9790.696428823936,9840.139314372453,8212.96516848859,8254.542088138327,8855.27505521218,8899.796161330645,4822.128473355924,4846.322754815279,14.151620795336633,14.219176563287569,25747.463173650853,25877.97923159348,15505.880698510047,16174.883274973698,12066.946068416337,12194.576440170207,11975.749592612596,12998.161787304341,8645.90989975687,9391.50587860882,11.335240119912832,11.928633576522241,38770.99278879072,40266.80317979713
2025-06-06,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9670.896098800562,9719.749088490707,8123.068599973136,8164.202869644874,8760.552450532618,8804.607143309955,4750.851798200307,4774.695113886324,14.088980535743609,14.15622786356175,25438.424274197776,25567.418627093117,15149.614244158942,15803.245673346104,11797.657538873185,11922.439684162813,11778.021567418602,12783.553019687732,8425.220002821758,9151.784381571939,11.087766793492039,11.668205160396246,37596.27741893923,39046.76651868361
2025-06-09,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9641.081578638592,9689.787761872032,8011.321157519376,8051.905183686156,8714.014208463437,8757.83974731234,4756.001083270739,4779.8697539948935,13.97526062139233,14.041947993269805,25288.57141997826,25416.82789862858,14953.47029482929,15598.639076198462,11488.15847604273,11609.667093778447,11654.438989938775,12649.419759489492,8331.07884258396,9049.524784832769,10.749988749708198,11.312744625650828,37285.108779925176,38723.59278900479
2025-06-10,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9563.443985689568,9611.767882041782,7902.650577852205,7942.699510961563,8650.757048196068,8694.271109298234,4653.189506987314,4676.551934339432,13.894944984817435,13.96123688314848,24993.361876585444,25120.164745826132,14649.42228320806,15281.472886571204,11177.263613797151,11295.48394080713,11502.02823914715,12483.997162632915,8078.62212425597,8775.29699599839,10.525620487033995,11.076630810387245,36161.75472589314,37556.898997041506
2025-06-11,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9363.227993221222,9410.566027642059,7810.137067881349,7849.730465214097,8511.856393523021,8554.686508922361,4587.599819038045,4610.63928329594,13.840609862050613,13.906634214675577,24587.41425751233,24712.218243952277,14241.249042257694,14855.68897550485,10860.6956690332,10975.567701930773,11217.737008184307,12175.434981519307,7881.287138880362,8560.94446437389,10.369033856718165,10.911846957883002,35142.18298922898,36497.99151247978
2025-06-12,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9522.943546721,9571.06801923853,7709.070066469718,7748.165810703021,8393.682915660762,8435.931145808643,4510.354970010908,4533.014081255479,13.75002686405756,13.815605186731322,24489.25740526694,24613.578068158455,14206.054204945314,14818.975653863976,10551.10100155302,10662.698495699902,10959.320562543142,11894.956607871949,7653.843753392415,8313.887079248836,10.053151313616121,10.579428140987815,34127.7910487499,35444.46366404529
